"id","bayid","eventTime","estimatedSpaces"
622,581,2013-05-16 16:00:00,6
623,581,2013-05-16 17:00:00,6
624,581,2013-05-16 18:00:00,6.95
625,583,2013-05-16 14:00:00,9.05
626,583,2013-05-16 15:00:00,9.95
627,585,2013-12-20 16:00:00,9.6
628,585,2013-12-20 17:00:00,9.4
629,586,2013-12-20 16:00:00,9.5
630,586,2013-12-20 17:00:00,9.5
631,586,2014-01-27 08:00:00,9.45
632,586,2014-01-27 09:00:00,9.88333333333333
633,594,2013-12-20 16:00:00,5.36666666666667
634,594,2013-12-20 17:00:00,5.3
635,595,2013-05-16 13:00:00,7.55
636,595,2013-05-16 14:00:00,7
637,595,2013-05-16 15:00:00,7.78333333333333
638,596,2013-12-20 16:00:00,2.83333333333333
639,596,2013-12-20 17:00:00,2.41666666666667
640,598,2013-05-16 13:00:00,6.93333333333333
641,598,2013-05-16 14:00:00,6.4
642,601,2013-05-16 13:00:00,6.88333333333333
643,601,2013-05-16 14:00:00,6
644,601,2013-05-16 15:00:00,6.11666666666667
645,606,2013-12-20 16:00:00,4.71666666666667
646,606,2013-12-20 17:00:00,4.28333333333333
647,607,2013-12-20 16:00:00,4.73333333333333
648,607,2013-12-20 17:00:00,4.68333333333333
649,607,2013-12-20 18:00:00,5.5
650,608,2013-12-20 16:00:00,2.73333333333333
651,608,2013-12-20 17:00:00,2.26666666666667
652,611,2013-12-20 16:00:00,2.63333333333333
653,611,2013-12-20 17:00:00,2
654,611,2013-12-20 18:00:00,2.36666666666667
655,615,2013-05-16 13:00:00,10.9833333333333
656,615,2013-05-16 14:00:00,10
657,615,2013-05-16 15:00:00,10.5166666666667
658,615,2013-12-20 16:00:00,10.7166666666667
659,615,2013-12-20 17:00:00,10.2833333333333
660,618,2013-12-20 16:00:00,2.38333333333333
661,618,2013-12-20 17:00:00,2
662,618,2013-12-20 18:00:00,2.53333333333333
663,620,2013-05-16 13:00:00,5.91666666666667
664,620,2013-05-16 14:00:00,5
665,620,2013-05-16 15:00:00,5
666,620,2013-05-16 16:00:00,5
667,620,2013-05-16 17:00:00,5.08333333333333
668,620,2013-12-20 16:00:00,5.31666666666667
669,620,2013-12-20 17:00:00,5
670,620,2013-12-20 18:00:00,5.48333333333333
671,623,2013-12-20 16:00:00,8.35
672,623,2013-12-20 17:00:00,8.65
673,635,2013-05-16 14:00:00,8.03333333333333
674,635,2013-05-16 15:00:00,8.96666666666667
675,635,2013-12-20 16:00:00,8.21666666666667
676,635,2013-12-20 17:00:00,8.78333333333333
677,636,2013-12-20 16:00:00,7.83333333333333
678,636,2013-12-20 17:00:00,7.16666666666667
679,638,2014-01-27 08:00:00,5.45
680,638,2014-01-27 09:00:00,5
681,638,2014-01-27 10:00:00,5
682,638,2014-01-27 11:00:00,5
683,638,2014-01-27 12:00:00,5.55
684,639,2013-12-20 16:00:00,11.5333333333333
685,639,2013-12-20 17:00:00,11.9666666666667
686,640,2013-05-16 14:00:00,11.05
687,640,2013-05-16 15:00:00,11.95
688,640,2013-12-20 16:00:00,11.6166666666667
689,640,2013-12-20 17:00:00,10.2833333333333
690,640,2013-12-20 18:00:00,11.5
691,648,2013-12-20 16:00:00,5.58333333333333
692,648,2013-12-20 17:00:00,5.25
693,650,2013-05-16 13:00:00,10.85
694,650,2013-05-16 14:00:00,10.4833333333333
695,651,2013-12-20 16:00:00,9.86666666666667
696,651,2013-12-20 17:00:00,8.7
697,651,2013-12-20 18:00:00,10.6
698,652,2013-05-16 13:00:00,13.9333333333333
699,652,2013-12-20 16:00:00,13.75
700,657,2013-05-16 13:00:00,5.85
701,657,2013-05-16 14:00:00,5.15
702,657,2014-01-27 08:00:00,4.85
703,657,2014-01-27 09:00:00,4
704,657,2014-01-27 10:00:00,4.55
705,657,2014-01-27 11:00:00,5.6
706,658,2013-12-20 16:00:00,5.36666666666667
707,658,2013-12-20 17:00:00,5
708,658,2013-12-20 18:00:00,5.38333333333333
709,658,2014-01-27 08:00:00,5.45
710,658,2014-01-27 09:00:00,5
711,658,2014-01-27 10:00:00,5
712,658,2014-01-27 11:00:00,5
713,658,2014-01-27 12:00:00,5.55
714,660,2013-05-16 13:00:00,5.73333333333333
715,660,2013-05-16 14:00:00,4.85
716,660,2013-05-16 15:00:00,5.66666666666667
717,666,2013-05-16 13:00:00,18.8166666666667
718,666,2013-05-16 14:00:00,18.1833333333333
719,666,2013-12-20 16:00:00,18.4666666666667
720,666,2013-12-20 17:00:00,18.7833333333333
721,667,2013-05-16 14:00:00,10.05
722,667,2013-05-16 15:00:00,10.95
723,667,2013-12-20 16:00:00,10.7333333333333
724,667,2013-12-20 17:00:00,10
725,667,2013-12-20 18:00:00,10.2666666666667
726,668,2013-12-20 16:00:00,18.8166666666667
727,668,2013-12-20 17:00:00,18.85
728,678,2013-05-16 14:00:00,7.03333333333333
729,678,2013-05-16 15:00:00,7
730,678,2013-05-16 16:00:00,7
731,678,2013-05-16 17:00:00,7
732,678,2013-05-16 18:00:00,7.96666666666667
733,679,2013-12-20 16:00:00,12.3
734,679,2013-12-20 17:00:00,12
735,679,2013-12-20 18:00:00,12.6
736,680,2013-12-20 16:00:00,11.2166666666667
737,680,2013-12-20 17:00:00,11
738,680,2013-12-20 18:00:00,11.7833333333333
739,683,2013-05-16 13:00:00,4.9
740,683,2013-05-16 14:00:00,4.76666666666667
741,684,2013-05-16 14:00:00,12.05
742,684,2013-05-16 15:00:00,12.95
743,684,2013-12-20 16:00:00,11.9666666666667
744,684,2013-12-20 17:00:00,11.2666666666667
745,684,2013-12-20 18:00:00,12.2666666666667
746,685,2013-05-16 13:00:00,4.88333333333333
747,685,2013-05-16 14:00:00,3.66666666666667
748,685,2013-05-16 15:00:00,4.11666666666667
749,685,2013-12-20 16:00:00,4.4
750,685,2013-12-20 17:00:00,4.76666666666667
751,689,2013-05-16 13:00:00,7.98333333333333
752,689,2013-05-16 14:00:00,7.01666666666667
753,690,2013-12-20 16:00:00,9.98333333333333
754,690,2013-12-20 17:00:00,9
755,690,2013-12-20 18:00:00,9.5
756,691,2013-05-16 13:00:00,5.85
757,691,2013-05-16 14:00:00,5
758,691,2013-05-16 15:00:00,5.65
759,695,2013-12-20 16:00:00,10.5833333333333
760,695,2013-12-20 17:00:00,10
761,695,2013-12-20 18:00:00,10.4166666666667
762,695,2014-01-27 08:00:00,10.45
763,695,2014-01-27 09:00:00,10.55
764,696,2013-05-16 13:00:00,12.3333333333333
765,696,2013-05-16 14:00:00,12.25
766,696,2013-12-20 16:00:00,12.9833333333333
767,700,2013-12-20 16:00:00,5.5
768,700,2013-12-20 17:00:00,5.5
769,702,2013-05-16 13:00:00,3.83333333333333
770,702,2013-05-16 14:00:00,3
771,704,2013-05-16 13:00:00,14.5
772,706,2013-05-16 13:00:00,14.8333333333333
773,706,2013-05-16 14:00:00,14
774,706,2013-05-16 15:00:00,14
775,706,2013-05-16 16:00:00,14
776,706,2013-05-16 17:00:00,14.1666666666667
777,707,2013-05-16 13:00:00,9.55
778,707,2013-05-16 14:00:00,9.28333333333333
779,709,2013-12-20 16:00:00,19.75
780,709,2014-01-27 08:00:00,19.45
781,709,2014-01-27 09:00:00,19
782,709,2014-01-27 10:00:00,19.55
783,716,2013-12-20 16:00:00,11.1166666666667
784,716,2013-12-20 17:00:00,11.3833333333333
785,717,2013-12-20 16:00:00,11.7
786,717,2013-12-20 17:00:00,10.7333333333333
787,717,2013-12-20 18:00:00,11.5666666666667
788,719,2013-12-20 16:00:00,10.5
789,720,2013-05-16 13:00:00,6.83333333333333
790,720,2013-05-16 14:00:00,6
791,720,2013-12-20 16:00:00,6.21666666666667
792,720,2013-12-20 17:00:00,6.53333333333333
793,725,2013-12-20 16:00:00,5.5
794,729,2014-01-27 08:00:00,7.45
795,729,2014-01-27 09:00:00,7
796,729,2014-01-27 10:00:00,7
797,729,2014-01-27 11:00:00,7
798,729,2014-01-27 12:00:00,7.55
799,732,2013-05-16 13:00:00,8.85
800,732,2013-05-16 14:00:00,8.15
801,733,2014-01-27 07:00:00,9.7
802,733,2014-01-27 08:00:00,9
803,733,2014-01-27 09:00:00,9
804,733,2014-01-27 10:00:00,9.3
805,735,2013-12-20 16:00:00,6.48333333333333
806,735,2013-12-20 17:00:00,6.51666666666667
807,737,2013-05-16 14:00:00,16.5
808,745,2013-12-20 16:00:00,7.73333333333333
809,745,2013-12-20 17:00:00,8.26666666666667
810,747,2013-12-20 16:00:00,9.31666666666667
811,747,2013-12-20 17:00:00,9
812,747,2013-12-20 18:00:00,9.48333333333333
813,751,2013-12-20 16:00:00,4.91666666666667
814,751,2013-12-20 17:00:00,4
815,751,2013-12-20 18:00:00,4.08333333333333
816,752,2013-12-20 16:00:00,11.45
817,752,2013-12-20 17:00:00,11
818,752,2013-12-20 18:00:00,11.3833333333333
819,756,2013-12-20 16:00:00,4.4
820,756,2013-12-20 17:00:00,4
821,756,2013-12-20 18:00:00,4.6
822,760,2013-12-20 16:00:00,5.61666666666667
823,760,2013-12-20 17:00:00,5
824,760,2013-12-20 18:00:00,5.88333333333333
825,770,2013-05-28 12:00:00,6.81666666666667
826,770,2013-05-28 13:00:00,6
827,770,2013-05-28 14:00:00,6.18333333333333
828,778,2013-12-20 16:00:00,7.6
829,778,2013-12-20 17:00:00,7
830,778,2013-12-20 18:00:00,7.9
831,780,2013-05-16 13:00:00,15.9833333333333
832,780,2013-05-16 14:00:00,15
833,780,2013-05-16 15:00:00,15
834,780,2013-05-16 16:00:00,15
835,780,2013-05-16 17:00:00,15.0166666666667
836,781,2013-05-16 13:00:00,7.75
837,781,2013-05-16 14:00:00,7.25
838,783,2014-01-27 08:00:00,5.45
839,783,2014-01-27 09:00:00,5
840,783,2014-01-27 10:00:00,5
841,783,2014-01-27 11:00:00,5
842,783,2014-01-27 12:00:00,5.55
843,784,2014-01-27 08:00:00,9.4
844,784,2014-01-27 09:00:00,9
845,784,2014-01-27 10:00:00,9.6
846,793,2013-05-16 14:00:00,4
847,799,2014-01-27 08:00:00,6.45
848,799,2014-01-27 09:00:00,6.03333333333333
849,802,2013-05-16 13:00:00,5.88333333333333
850,802,2013-05-16 14:00:00,5
851,802,2013-05-16 15:00:00,5
852,802,2013-05-16 16:00:00,5
853,802,2013-05-16 17:00:00,5.11666666666667
854,803,2013-05-16 14:00:00,3.03333333333333
855,803,2013-05-16 15:00:00,3
856,803,2013-05-16 16:00:00,3.96666666666667
857,813,2013-12-20 16:00:00,5.38333333333333
858,813,2013-12-20 17:00:00,5
859,813,2013-12-20 18:00:00,5.5
860,815,2013-12-20 16:00:00,3.83333333333333
861,815,2013-12-20 17:00:00,3
862,815,2013-12-20 18:00:00,3.41666666666667
863,818,2014-01-27 08:00:00,5.5
864,826,2013-05-16 13:00:00,2.98333333333333
865,826,2013-05-16 14:00:00,2.01666666666667
866,826,2013-12-20 16:00:00,2.76666666666667
867,826,2013-12-20 17:00:00,2
868,826,2013-12-20 18:00:00,2.23333333333333
869,831,2013-05-16 13:00:00,5.83333333333333
870,831,2013-05-16 14:00:00,5
871,831,2013-05-16 15:00:00,5
872,831,2013-05-16 16:00:00,5.16666666666667
873,835,2013-12-20 16:00:00,1.35
874,835,2013-12-20 17:00:00,1.65
875,836,2013-05-16 13:00:00,5.9
876,836,2013-05-16 14:00:00,5.76666666666667
877,861,2013-12-20 16:00:00,11.4666666666667
878,861,2013-12-20 17:00:00,11
879,861,2013-12-20 18:00:00,11.5
880,863,2013-05-16 14:00:00,4.08333333333333
881,863,2013-05-16 15:00:00,4.91666666666667
882,864,2013-05-16 14:00:00,7.03333333333333
883,864,2013-05-16 15:00:00,7.96666666666667
884,864,2013-12-20 16:00:00,6.75
885,864,2013-12-20 17:00:00,6
886,864,2013-12-20 18:00:00,6.96666666666667
887,866,2013-05-16 14:00:00,7.33333333333333
888,867,2013-05-16 13:00:00,4.95
889,867,2013-05-16 14:00:00,4.05
890,868,2013-05-16 14:00:00,4.05
891,868,2013-05-16 15:00:00,4.95
892,871,2014-01-27 08:00:00,2.4
893,871,2014-01-27 09:00:00,2
894,871,2014-01-27 10:00:00,2.6
895,876,2013-05-16 13:00:00,1.91666666666667
896,876,2013-05-16 14:00:00,1
897,876,2013-05-16 15:00:00,1.58333333333333
898,878,2014-01-27 08:00:00,3.4
899,878,2014-01-27 09:00:00,3.6
900,880,2013-05-16 13:00:00,5.9
901,880,2013-05-16 14:00:00,5
902,880,2013-05-16 15:00:00,5
903,880,2013-05-16 16:00:00,5
904,880,2013-05-16 17:00:00,5.1
905,881,2013-12-20 17:00:00,1.15
906,881,2013-12-20 18:00:00,1.51666666666667
907,888,2013-05-16 13:00:00,12.8333333333333
908,888,2013-05-16 14:00:00,12
909,888,2013-05-16 15:00:00,12
910,888,2013-05-16 16:00:00,12.6666666666667
911,891,2013-12-20 16:00:00,7.48333333333333
912,891,2013-12-20 17:00:00,7.51666666666667
913,893,2013-05-16 14:00:00,4.08333333333333
914,893,2013-05-16 15:00:00,4.91666666666667
915,893,2014-01-27 08:00:00,4.45
916,893,2014-01-27 09:00:00,4
917,893,2014-01-27 10:00:00,4
918,893,2014-01-27 11:00:00,4
919,893,2014-01-27 12:00:00,4.55
920,895,2013-05-16 13:00:00,2.86666666666667
921,895,2013-05-16 14:00:00,2.88333333333333
922,908,2013-05-16 13:00:00,5.86666666666667
923,908,2013-05-16 14:00:00,5.13333333333333
924,909,2013-05-16 14:00:00,11.25
925,909,2013-12-20 16:00:00,11.6166666666667
926,909,2013-12-20 17:00:00,11.3833333333333
927,910,2014-01-27 08:00:00,3.45
928,910,2014-01-27 09:00:00,3
929,910,2014-01-27 10:00:00,3
930,910,2014-01-27 11:00:00,3
931,910,2014-01-27 12:00:00,3.55
932,911,2013-05-16 13:00:00,4.66666666666667
933,917,2013-05-16 13:00:00,11.85
934,917,2013-05-16 14:00:00,11
935,917,2013-05-16 15:00:00,11.15
936,919,2013-05-16 14:00:00,13.0666666666667
937,919,2013-05-16 15:00:00,13.9333333333333
938,919,2013-12-20 16:00:00,13.4166666666667
939,919,2013-12-20 17:00:00,13.5833333333333
940,920,2013-05-16 13:00:00,3.86666666666667
941,920,2013-05-16 14:00:00,3
942,920,2013-05-16 15:00:00,3.13333333333333
943,921,2013-05-16 13:00:00,7.98333333333333
944,921,2013-05-16 14:00:00,7.01666666666667
945,922,2013-12-20 16:00:00,10.6166666666667
946,922,2013-12-20 17:00:00,10.3833333333333
947,923,2013-12-20 16:00:00,1.45
948,923,2013-12-20 17:00:00,1
949,923,2013-12-20 18:00:00,1.48333333333333
950,926,2013-05-16 13:00:00,5.86666666666667
951,926,2013-05-16 14:00:00,5.88333333333333
952,934,2013-05-16 13:00:00,10.8166666666667
953,934,2013-05-16 14:00:00,9
954,934,2013-05-16 15:00:00,9.51666666666667
955,934,2013-05-16 16:00:00,10.1666666666667
956,936,2013-12-20 16:00:00,1.56666666666667
957,936,2013-12-20 17:00:00,1.43333333333333
958,938,2013-12-20 16:00:00,2.58333333333333
959,938,2013-12-20 17:00:00,2.41666666666667
960,943,2013-05-16 14:00:00,9.75
961,944,2013-05-16 13:00:00,5.85
962,944,2013-05-16 14:00:00,5
963,944,2013-05-16 15:00:00,5.73333333333333
964,944,2013-12-20 16:00:00,5.45
965,944,2013-12-20 17:00:00,5.55
966,945,2014-01-27 08:00:00,12.45
967,945,2014-01-27 09:00:00,12
968,945,2014-01-27 10:00:00,12
969,945,2014-01-27 11:00:00,12
970,945,2014-01-27 12:00:00,12.55
971,946,2013-12-20 16:00:00,7.25
972,946,2013-12-20 17:00:00,7.58333333333333
973,947,2013-12-20 16:00:00,5.88333333333333
974,947,2013-12-20 17:00:00,4.23333333333333
975,947,2013-12-20 18:00:00,5.88333333333333
976,949,2013-05-16 13:00:00,3.83333333333333
977,949,2013-05-16 14:00:00,3.16666666666667
978,950,2013-05-16 14:00:00,13.0333333333333
979,950,2013-05-16 15:00:00,13.7166666666667
980,955,2013-12-20 16:00:00,26.75
981,955,2013-05-28 12:00:00,26.8166666666667
982,955,2013-05-28 13:00:00,26
983,955,2013-05-28 14:00:00,26.6833333333333
984,962,2013-12-20 16:00:00,6.23333333333333
985,962,2013-12-20 17:00:00,6
986,962,2013-12-20 18:00:00,6.5
987,963,2013-12-20 16:00:00,6.16666666666667
988,963,2013-12-20 17:00:00,4.08333333333333
989,963,2013-12-20 18:00:00,5.75
990,963,2014-01-27 08:00:00,6.5
991,964,2013-05-16 13:00:00,5.98333333333333
992,964,2013-05-16 14:00:00,5.01666666666667
993,975,2013-05-16 13:00:00,9.83333333333333
994,975,2013-05-16 14:00:00,9.96666666666667
995,975,2013-12-20 16:00:00,9.23333333333333
996,975,2013-12-20 17:00:00,9
997,975,2013-12-20 18:00:00,9.76666666666667
998,975,2014-01-27 08:00:00,9.45
999,975,2014-01-27 09:00:00,9.05
1000,989,2013-05-16 13:00:00,6.9
1001,989,2013-05-16 14:00:00,6
1002,989,2013-05-16 15:00:00,6.1
1003,992,2013-12-20 16:00:00,9.26666666666667
1004,992,2013-12-20 17:00:00,9.73333333333333
1005,995,2013-05-16 13:00:00,9.98333333333333
1006,995,2013-05-16 14:00:00,9
1007,995,2013-05-16 15:00:00,9
1008,995,2013-05-16 16:00:00,9.01666666666667
1009,1001,2013-05-16 14:00:00,6
1010,1001,2013-12-20 16:00:00,6.48333333333333
1011,1001,2013-12-20 17:00:00,6.85
1012,1007,2013-05-16 14:00:00,7.5
1013,1008,2013-12-20 16:00:00,1.75
1014,1008,2013-12-20 17:00:00,1
1015,1008,2013-12-20 18:00:00,1.5
1016,1010,2013-05-16 13:00:00,10.85
1017,1010,2013-05-16 14:00:00,9.03333333333333
1018,1010,2013-05-16 15:00:00,9.15
1019,1010,2013-05-16 16:00:00,10
1020,1010,2013-05-16 17:00:00,10
1021,1010,2013-05-16 18:00:00,10.9666666666667
1022,1011,2013-05-16 13:00:00,4.83333333333333
1023,1011,2013-05-16 14:00:00,4
1024,1011,2013-05-16 15:00:00,4
1025,1011,2013-05-16 16:00:00,4.16666666666667
1026,1012,2013-05-16 14:00:00,5.05
1027,1012,2013-05-16 15:00:00,5.95
1028,1012,2013-05-28 12:00:00,5.81666666666667
1029,1012,2013-05-28 13:00:00,5
1030,1012,2013-05-28 14:00:00,5
1031,1012,2013-05-28 15:00:00,5
1032,1012,2013-05-28 16:00:00,5.18333333333333
1033,1013,2013-12-20 16:00:00,7.58333333333333
1034,1013,2013-12-20 17:00:00,7
1035,1013,2013-12-20 18:00:00,7.41666666666667
1036,1013,2014-01-27 08:00:00,7.4
1037,1013,2014-01-27 09:00:00,7.6
1038,1014,2013-05-16 13:00:00,3.86666666666667
1039,1014,2013-05-16 14:00:00,3.3
1040,1021,2013-05-16 13:00:00,29.2333333333333
1041,1021,2013-05-16 14:00:00,27
1042,1021,2013-05-16 15:00:00,28.2166666666667
1043,1021,2013-05-16 16:00:00,29.05
1044,1021,2013-12-20 16:00:00,27.9833333333333
1045,1021,2013-12-20 17:00:00,27.0166666666667
1046,1021,2013-12-20 18:00:00,29.25
1047,1021,2014-01-27 08:00:00,29.45
1048,1021,2014-01-27 09:00:00,29.05
1049,1022,2013-05-16 13:00:00,31.8666666666667
1050,1022,2013-05-16 14:00:00,30.75
1051,1022,2013-05-16 15:00:00,31.1333333333333
1052,1022,2013-12-20 16:00:00,31.45
1053,1022,2013-12-20 17:00:00,31.55
1054,1025,2013-05-16 14:00:00,9.05
1055,1025,2013-05-16 15:00:00,9.95
1056,1027,2013-05-16 13:00:00,14.9833333333333
1057,1027,2013-05-16 14:00:00,14
1058,1027,2013-05-16 15:00:00,14.0166666666667
1059,1027,2013-12-20 16:00:00,14.5666666666667
1060,1027,2013-12-20 17:00:00,14.9333333333333
1061,1030,2013-12-20 16:00:00,20.4
1062,1030,2013-12-20 17:00:00,20
1063,1030,2013-12-20 18:00:00,20.6
1064,1031,2013-12-20 16:00:00,12.7333333333333
1065,1031,2013-12-20 17:00:00,12
1066,1031,2013-12-20 18:00:00,12.4833333333333
1067,1034,2013-05-16 14:00:00,5.05
1068,1034,2013-05-16 15:00:00,5.95
1069,1035,2013-05-16 14:00:00,16.75
1070,1039,2014-01-27 08:00:00,8.45
1071,1039,2014-01-27 09:00:00,8
1072,1039,2014-01-27 10:00:00,8.55
1073,1040,2013-12-20 16:00:00,5.65
1074,1040,2013-12-20 17:00:00,5.85
1075,1041,2013-12-20 16:00:00,5.01666666666667
1076,1041,2013-12-20 17:00:00,5.23333333333333
1077,1042,2013-12-20 16:00:00,4.96666666666667
1078,1042,2013-12-20 17:00:00,4
1079,1042,2013-12-20 18:00:00,4.46666666666667
1080,1044,2013-05-16 13:00:00,4.9
1081,1044,2013-05-16 14:00:00,4
1082,1044,2013-05-16 15:00:00,4
1083,1044,2013-05-16 16:00:00,4.93333333333333
1084,1045,2014-01-27 08:00:00,5.16666666666667
1085,1045,2014-01-27 09:00:00,5
1086,1045,2014-01-27 10:00:00,5
1087,1045,2014-01-27 11:00:00,5
1088,1045,2014-01-27 12:00:00,5.83333333333333
1089,1046,2014-01-27 08:00:00,4.45
1090,1046,2014-01-27 09:00:00,4
1091,1046,2014-01-27 10:00:00,4
1092,1046,2014-01-27 11:00:00,4
1093,1046,2014-01-27 12:00:00,4.55
1094,1047,2013-05-16 13:00:00,9.95
1095,1047,2013-05-16 14:00:00,9.05
1096,1048,2013-05-16 13:00:00,25.7333333333333
1097,1048,2013-05-16 14:00:00,24.8833333333333
1098,1048,2013-05-16 15:00:00,25.1333333333333
1099,1048,2013-12-20 16:00:00,24.1666666666667
1100,1048,2013-12-20 17:00:00,23.6666666666667
1101,1048,2013-12-20 18:00:00,25.4166666666667
1102,1052,2013-12-20 16:00:00,5.76666666666667
1103,1052,2013-12-20 17:00:00,5
1104,1052,2013-12-20 18:00:00,5.23333333333333
1105,1053,2013-12-20 16:00:00,4.58333333333333
1106,1053,2013-12-20 17:00:00,4.41666666666667
1107,1058,2013-05-16 14:00:00,6.03333333333333
1108,1058,2013-05-16 15:00:00,6.96666666666667
1109,1059,2013-12-20 16:00:00,7.88333333333333
1110,1059,2013-12-20 17:00:00,7
1111,1059,2013-12-20 18:00:00,7.48333333333333
1112,1063,2013-12-20 16:00:00,9.98333333333333
1113,1063,2013-12-20 17:00:00,9.51666666666667
1114,1064,2013-05-16 13:00:00,6.95
1115,1064,2013-05-16 14:00:00,6.05
1116,1066,2013-12-20 16:00:00,9.7
1117,1066,2013-12-20 17:00:00,9
1118,1066,2013-12-20 18:00:00,9.55
1119,1070,2013-05-16 13:00:00,5.95
1120,1070,2013-05-16 14:00:00,5
1121,1070,2013-05-16 15:00:00,5
1122,1070,2013-05-16 16:00:00,5.05
1123,1072,2013-12-20 17:00:00,5.11666666666667
1124,1072,2013-12-20 18:00:00,5.88333333333333
1125,1073,2013-05-16 13:00:00,5.88333333333333
1126,1073,2013-05-16 14:00:00,5
1127,1073,2013-05-16 15:00:00,5.11666666666667
1128,1076,2013-12-20 16:00:00,5.98333333333333
1129,1076,2013-12-20 17:00:00,5.01666666666667
1130,1076,2014-01-27 08:00:00,5.45
1131,1076,2014-01-27 09:00:00,5
1132,1076,2014-01-27 10:00:00,5
1133,1076,2014-01-27 11:00:00,5
1134,1076,2014-01-27 12:00:00,5.55
1135,1077,2013-05-16 13:00:00,13.8666666666667
1136,1077,2013-05-16 14:00:00,13
1137,1077,2013-05-16 15:00:00,13
1138,1077,2013-05-16 16:00:00,13.1333333333333
1139,1077,2013-12-20 16:00:00,13.9833333333333
1140,1077,2013-12-20 17:00:00,13.5166666666667
1141,1078,2013-05-16 14:00:00,6.03333333333333
1142,1078,2013-05-16 15:00:00,6
1143,1078,2013-05-16 16:00:00,6.96666666666667
1144,1080,2013-05-16 13:00:00,13.8833333333333
1145,1080,2013-05-16 14:00:00,13
1146,1080,2013-05-16 15:00:00,13.1166666666667
1147,1080,2014-01-27 08:00:00,13.45
1148,1080,2014-01-27 09:00:00,13
1149,1080,2014-01-27 10:00:00,13.55
1150,1081,2013-05-16 13:00:00,11.9
1151,1081,2013-05-16 14:00:00,11.6
1152,1082,2013-12-20 16:00:00,10.5833333333333
1153,1082,2013-12-20 17:00:00,10.4166666666667
1154,1085,2013-12-20 16:00:00,12.75
1155,1085,2013-12-20 17:00:00,11.4
1156,1085,2013-12-20 18:00:00,12.5
1157,1089,2013-05-16 13:00:00,10.9
1158,1089,2013-05-16 14:00:00,10.6
1159,1099,2013-05-16 14:00:00,7.05
1160,1099,2013-05-16 15:00:00,7
1161,1099,2013-05-16 16:00:00,7.95
1162,1102,2013-12-20 16:00:00,8.63333333333333
1163,1102,2013-12-20 17:00:00,8
1164,1102,2013-12-20 18:00:00,8.36666666666667
1165,1105,2013-05-28 12:00:00,9.81666666666667
1166,1105,2013-05-28 13:00:00,9.98333333333333
1167,1106,2013-12-20 16:00:00,7.51666666666667
1168,1106,2013-12-20 17:00:00,7
1169,1106,2013-12-20 18:00:00,7.48333333333333
1170,1112,2014-01-27 08:00:00,4.5
1171,1114,2013-05-16 14:00:00,6.03333333333333
1172,1114,2013-05-16 15:00:00,6.96666666666667
1173,1116,2013-12-20 16:00:00,3.76666666666667
1174,1116,2013-12-20 17:00:00,3.23333333333333
1175,1116,2014-01-27 07:00:00,3.98333333333333
1176,1116,2014-01-27 08:00:00,3
1177,1116,2014-01-27 09:00:00,3
1178,1116,2014-01-27 10:00:00,3
1179,1116,2014-01-27 11:00:00,3.01666666666667
1180,1117,2013-12-20 16:00:00,9.7
1181,1117,2013-12-20 17:00:00,8.11666666666667
1182,1117,2013-12-20 18:00:00,8.86666666666667
1183,1119,2014-01-27 08:00:00,6.45
1184,1119,2014-01-27 09:00:00,6
1185,1119,2014-01-27 10:00:00,6
1186,1119,2014-01-27 11:00:00,6
1187,1119,2014-01-27 12:00:00,6.55
1188,1120,2013-05-16 14:00:00,6.08333333333333
1189,1120,2013-05-16 15:00:00,6
1190,1120,2013-05-16 16:00:00,6.41666666666667
1191,1127,2013-12-20 16:00:00,11.7666666666667
1192,1127,2013-12-20 17:00:00,10.35
1193,1127,2013-12-20 18:00:00,11
1194,1127,2013-12-20 19:00:00,11
1195,1127,2013-12-20 20:00:00,11
1196,1127,2013-12-20 21:00:00,11.8833333333333
1197,1129,2013-05-16 14:00:00,1.03333333333333
1198,1129,2013-05-16 15:00:00,1
1199,1129,2013-05-16 16:00:00,1
1200,1129,2013-05-16 17:00:00,1
1201,1129,2013-05-16 18:00:00,1.96666666666667
1202,1132,2013-05-16 14:00:00,3.08333333333333
1203,1132,2013-05-16 15:00:00,3
1204,1132,2013-05-16 16:00:00,3.25
1205,1133,2013-12-20 16:00:00,3.75
1206,1133,2013-12-20 17:00:00,3
1207,1133,2013-12-20 18:00:00,3.48333333333333
1208,1134,2013-05-16 13:00:00,4.98333333333333
1209,1134,2013-05-16 14:00:00,4.01666666666667
1210,1136,2013-05-16 13:00:00,5.86666666666667
1211,1136,2013-05-16 14:00:00,5.13333333333333
1212,1136,2013-12-20 16:00:00,5.6
1213,1136,2013-12-20 17:00:00,5
1214,1136,2013-12-20 18:00:00,5.48333333333333
1215,1137,2013-05-16 13:00:00,1.83333333333333
1216,1137,2013-05-16 14:00:00,1
1217,1137,2013-05-16 15:00:00,1.16666666666667
1218,1141,2013-05-16 14:00:00,7
1219,1142,2013-05-16 14:00:00,3
1220,1143,2013-12-20 16:00:00,4.63333333333333
1221,1143,2013-12-20 17:00:00,4
1222,1143,2013-12-20 18:00:00,4.53333333333333
1223,1146,2013-05-16 13:00:00,19.9833333333333
1224,1146,2013-05-16 14:00:00,19.0166666666667
1225,1146,2014-01-27 08:00:00,18.8
1226,1146,2014-01-27 09:00:00,18
1227,1146,2014-01-27 10:00:00,19.2
